,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,다우존스,다우존스,다우존스,다우존스,다우존스,다우존스,나스닥,나스닥,나스닥,나스닥,나스닥,나스닥,S&P500,S&P500,S&P500,S&P500,S&P500,S&P500,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,닛케이,닛케이,닛케이,닛케이,닛케이,닛케이,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스
,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2570.3,2577.08,2561.14,2575.91,775752420.0,0.0017000000000000001,1.0,4.42,12793677906915.0,2036226925706043.0,905.35,909.5,898.84,909.5,1543775299.0,0.0063,1.0,5.66,13443511061462.0,431395913487050.0,333.62,334.3,332.18,333.92,244966264.0,0.0007000000000000001,1.0,0.24,9129520754167.0,1771095704936291.0,33930.460938,33991.230469,33796.910156,33987.179688,33987.179688,234530000.0,12108.230469,12159.019531,12064.099609,12157.719727,12157.719727,4823180000.0,4137.169922,4151.720215,4123.180176,4151.319824,4151.319824,3611180000.0,17.58,17.790001,16.9,16.950001,16.950001,0.0,20374.509766,20864.740234,20299.150391,20782.449219,20782.449219,3411232600.0,28537.990234,28599.75,28414.980469,28514.779297,28514.779297,58000000.0,7871.899902,7916.700195,7871.899902,7879.5,7879.5,665446000.0,7535.390137,7552.0,7498.069824,7498.180176,7498.180176,67745800.0,101.580002,102.230003,101.529999,102.099998,102.099998,0.0
2023-04-18,2582.23,2582.23,2557.19,2571.09,896932434.0,-0.0019,2.0,-4.82,14106396003998.0,2032968741986688.0,910.75,910.75,902.9,909.02,1973947340.0,-0.0005,2.0,-0.48,16619154094369.0,431287161226592.0,334.93,334.97,331.35,333.5,238293765.0,-0.0013,2.0,-0.42,9609387789762.0,1767972001794584.0,33965.160156,34018.621094,33791.890625,33976.628906,33976.628906,253570000.0,12234.55957,12245.429688,12110.230469,12153.410156,12153.410156,4851810000.0,4164.259766,4169.47998,4140.359863,4154.870117,4154.870117,3536640000.0,16.940001,17.34,16.58,16.83,16.83,0.0,20643.410156,20742.390625,20559.080078,20650.509766,20650.509766,2349659000.0,28567.539063,28698.220703,28520.759766,28658.830078,28658.830078,62300000.0,7879.5,7912.700195,7879.5,7909.399902,7909.399902,531338200.0,7509.0,7559.350098,7509.0,7533.629883,7533.629883,67638400.0,102.099998,102.139999,101.639999,101.75,101.75,0.0
2023-04-19,2570.06,2582.11,2568.46,2575.08,956994366.0,0.0016,1.0,3.99,12750865238015.0,2036483235961877.0,908.87,913.97,907.59,909.2,1878192262.0,0.0002,1.0,0.18,14839360491784.0,430184410576079.0,333.34,334.96,332.96,333.77,167721804.0,0.0008,1.0,0.27,7922071257141.0,1769435780278591.0,33889.828125,33957.980469,33814.648438,33897.011719,33897.011719,251490000.0,12063.679688,12191.099609,12060.169922,12157.230469,12157.230469,4972700000.0,4139.330078,4162.569824,4134.490234,4154.52002,4154.52002,3572560000.0,17.299999,17.719999,16.17,16.459999,16.459999,0.0,20633.0,20633.0,20336.710938,20367.759766,20367.759766,2183749600.0,28619.839844,28677.220703,28531.539063,28606.759766,28606.759766,58000000.0,7909.399902,7909.399902,7871.399902,7898.799805,7898.799805,506763800.0,7530.540039,7558.950195,7513.77002,7549.439941,7549.439941,0.0,101.709999,102.230003,101.660004,101.970001,101.970001,0.0
2023-04-20,2566.06,2573.94,2552.06,2563.11,951423099.0,-0.0046,2.0,-11.97,12415524184621.0,2026470351235575.0,905.81,906.0,884.33,885.71,2324112321.0,-0.0258,2.0,-23.49,13974830133200.0,419231110265497.0,332.42,333.65,331.18,332.66,176356265.0,-0.0033,2.0,-1.11,7756610382029.0,1762678054779924.0,33740.601563,33875.390625,33677.738281,33786.621094,33786.621094,307910000.0,12039.080078,12155.959961,12011.950195,12059.55957,12059.55957,4590530000.0,4130.47998,4148.569824,4114.569824,4129.790039,4129.790039,3772080000.0,16.85,17.690001,16.33,17.17,17.17,0.0,20354.830078,20472.5,20308.330078,20396.970703,20396.970703,2047181600.0,28472.0,28694.25,28442.449219,28657.570313,28657.570313,56700000.0,7898.799805,7903.0,7876.399902,7902.600098,7902.600098,918927800.0,7541.680176,7546.069824,7506.919922,7538.709961,7538.709961,72892900.0,101.989998,102.129997,101.629997,101.839996,101.839996,0.0
2023-04-21,2556.7,2559.44,2532.32,2544.4,970397971.0,-0.0073,2.0,-18.71,12614672834698.0,2012374091597670.0,884.27,888.21,868.36,868.82,2021045955.0,-0.0191,2.0,-16.89,13125995750077.0,411902039051204.0,332.08,332.49,329.56,330.94,146584565.0,-0.0052,2.0,-1.72,7684553699278.0,1749882060148722.0,33793.601563,33858.828125,33688.570313,33808.960938,33808.960938,291080000.0,12046.030273,12097.150391,11986.820313,12072.459961,12072.459961,4868050000.0,4132.140137,4138.02002,4113.859863,4133.52002,4133.52002,3611750000.0,17.51,17.709999,16.58,16.77,16.77,0.0,20330.150391,20378.900391,19974.910156,20075.730469,20075.730469,2494223900.0,28590.550781,28778.369141,28527.800781,28564.369141,28564.369141,61400000.0,7902.600098,7936.100098,7886.5,7914.100098,7914.100098,631165500.0,7551.5,7577.0,7518.319824,7577.0,7577.0,73188400.0,101.800003,102.120003,101.650002,101.82,101.82,0.0
2023-04-24,2538.36,2541.89,2518.73,2523.5,927191299.0,-0.008199999999999999,2.0,-20.9,11589467033126.0,1996621732458125.0,867.38,870.08,852.48,855.23,1308672542.0,-0.015600000000000001,2.0,-13.59,10547590468540.0,405538682580775.0,329.99,330.35,328.06,328.7,133289353.0,-0.0068000000000000005,2.0,-2.24,7142860124855.0,1739470432645008.0,33805.039063,33891.148438,33726.089844,33875.398438,33875.398438,252020000.0,12053.469727,12103.580078,11960.299805,12037.200195,12037.200195,4854050000.0,4132.069824,4142.410156,4117.77002,4137.040039,4137.040039,3290940000.0,18.219999,18.24,16.74,16.889999,16.889999,0.0,20049.869141,20146.369141,19734.679688,19959.939453,19959.939453,2247902000.0,28631.779297,28680.650391,28567.240234,28593.519531,28593.519531,50000000.0,7914.100098,7927.100098,7877.600098,7912.200195,7912.200195,724845900.0,7545.600098,7581.259766,7545.600098,7573.859863,7573.859863,63568000.0,101.720001,101.910004,101.330002,101.349998,101.349998,0.0
2023-04-25,2531.35,2531.35,2472.33,2489.02,886421798.0,-0.0137,2.0,-34.48,13681150419767.0,1967147727128900.0,857.54,858.91,828.25,838.71,1540091899.0,-0.019299999999999998,2.0,-16.52,11771864758043.0,397824367613523.0,329.7,329.88,322.47,324.48,163595334.0,-0.0128,2.0,-4.22,9016261436605.0,1718148349998803.0,33828.339844,33875.488281,33525.390625,33530.828125,33530.828125,297880000.0,11968.80957,11990.459961,11798.769531,11799.160156,11799.160156,4806020000.0,4126.430176,4126.430176,4071.379883,4071.629883,4071.629883,3978640000.0,17.620001,19.860001,17.33,18.76,18.76,0.0,19903.529297,19910.279297,19527.630859,19617.880859,19617.880859,2196274500.0,28697.730469,28806.689453,28609.769531,28620.070313,28620.070313,59300000.0,7912.200195,7912.5,7863.899902,7891.100098,7891.100098,657900800.0,7528.149902,7541.720215,7504.259766,7531.609863,7531.609863,73945200.0,101.260002,101.949997,101.199997,101.860001,101.860001,0.0
2023-04-26,2489.49,2498.56,2481.38,2484.83,1089215527.0,-0.0017000000000000001,2.0,-4.19,12397513675358.0,1964553908314712.0,835.94,846.42,829.19,830.44,1260644962.0,-0.009899999999999999,2.0,-8.27,9968275309691.0,394071418199052.0,324.57,325.61,323.3,323.97,142148721.0,-0.0016,2.0,-0.51,7716581662836.0,1716644014273578.0,33596.339844,33645.828125,33235.851563,33301.871094,33301.871094,321170000.0,11913.230469,11967.990234,11833.070313,11854.349609,11854.349609,5281970000.0,4087.780029,4089.669922,4049.350098,4055.98999,4055.98999,3837030000.0,18.66,19.610001,17.870001,18.84,18.84,0.0,19520.970703,19903.730469,19520.970703,19757.269531,19757.269531,1941042600.0,28478.519531,28551.609375,28319.769531,28416.470703,28416.470703,68700000.0,7891.100098,7894.0,7825.899902,7852.600098,7852.600098,902747300.0,7496.47998,7508.129883,7427.529785,7466.660156,7466.660156,91913500.0,101.82,101.889999,101.010002,101.470001,101.470001,0.0
2023-04-27,2484.31,2499.01,2465.83,2495.81,733499935.0,0.0044,1.0,10.98,11142114587400.0,1974101089770741.0,831.89,850.88,823.19,850.21,1461893463.0,0.023799999999999998,1.0,19.77,10760729470630.0,403491546416466.0,323.78,325.74,321.18,325.09,147056984.0,0.0034999999999999996,1.0,1.12,7293515304756.0,1724305721670383.0,33381.660156,33859.75,33374.648438,33826.160156,33826.160156,343240000.0,11972.150391,12154.009766,11950.919922,12142.240234,12142.240234,5253710000.0,4075.290039,4138.240234,4075.290039,4135.350098,4135.350098,3750550000.0,18.43,18.43,16.719999,17.030001,17.030001,0.0,19736.349609,19880.289063,19662.599609,19840.279297,19840.279297,2150454000.0,28340.589844,28459.730469,28241.669922,28457.679688,28457.679688,73600000.0,7852.600098,7865.700195,7816.799805,7831.600098,7831.600098,669734300.0,7450.100098,7507.259766,7446.660156,7483.839844,7483.839844,78104400.0,101.400002,101.800003,101.279999,101.5,101.5,0.0
2023-04-28,2511.79,2517.13,2489.58,2501.53,777535095.0,0.0023,1.0,5.72,14024831081451.0,1979839469128982.0,860.11,860.11,839.67,842.83,1157792081.0,-0.0087,2.0,-7.38,12059368535500.0,401309247871832.0,327.35,328.56,324.77,326.46,156835928.0,0.0042,1.0,1.37,8398305719792.0,1729349514968028.0,33797.429688,34104.558594,33728.398438,34098.160156,34098.160156,354310000.0,12117.540039,12227.719727,12082.570313,12226.580078,12226.580078,5331380000.0,4129.629883,4170.060059,4127.180176,4169.47998,4169.47998,4087800000.0,17.209999,17.65,15.72,15.78,15.78,0.0,19936.019531,20167.880859,19879.070313,19894.570313,19894.570313,2574855500.0,28705.910156,28879.240234,28499.509766,28856.439453,28856.439453,104000000.0,7831.600098,7870.600098,7791.600098,7870.600098,7870.600098,945273500.0,7498.620117,7505.049805,7403.200195,7491.5,7491.5,87006000.0,101.470001,102.169998,101.419998,101.669998,101.669998,0.0
2023-05-01,2511.79,2517.13,2489.58,2501.53,777535095.0,0.0023,1.0,5.72,14024831081451.0,1979839469128982.0,860.11,860.11,839.67,842.83,1157792081.0,-0.0087,2.0,-7.38,12059368535500.0,401309247871832.0,327.35,328.56,324.77,326.46,156835928.0,0.0042,1.0,1.37,8398305719792.0,1729349514968028.0,34116.808594,34257.828125,34030.140625,34051.699219,34051.699219,244190000.0,12210.049805,12261.320313,12181.080078,12212.599609,12212.599609,5168430000.0,4166.790039,4186.919922,4164.120117,4167.870117,4167.870117,3321370000.0,16.41,16.620001,15.53,16.08,16.08,0.0,19936.019531,20167.880859,19879.070313,19894.570313,19894.570313,2574855500.0,29058.050781,29145.890625,29016.830078,29123.179688,29123.179688,73400000.0,7831.600098,7870.600098,7791.600098,7870.600098,7870.600098,945273500.0,7498.620117,7505.049805,7403.200195,7491.5,7491.5,87006000.0,101.669998,102.190002,101.620003,102.150002,102.150002,0.0
2023-05-02,2504.01,2524.42,2503.21,2524.39,701398536.0,0.0091,1.0,22.86,9942386589950.0,1997496492608915.0,845.18,855.61,844.68,855.61,1031526536.0,0.0152,1.0,12.78,9361705366742.0,406823810826825.0,326.99,329.49,326.74,329.09,113909989.0,0.008100000000000001,1.0,2.63,6302045225695.0,1744316309246538.0,34017.621094,34017.75,33436.660156,33684.53125,33684.53125,274460000.0,12198.019531,12206.580078,12015.230469,12080.509766,12080.509766,5501410000.0,4164.100098,4164.100098,4089.719971,4119.580078,4119.580078,4486130000.0,16.27,19.809999,16.26,17.780001,17.780001,0.0,20122.900391,20286.460938,19761.130859,19933.810547,19933.810547,1459412900.0,29278.800781,29278.800781,29083.130859,29157.949219,29157.949219,63900000.0,7870.600098,7898.700195,7773.0,7773.0,7773.0,1020657900.0,7466.819824,7505.919922,7374.060059,7383.200195,7383.200195,83037300.0,102.150002,102.400002,101.879997,101.959999,101.959999,0.0
2023-05-03,2510.19,2514.37,2497.83,2501.4,889609358.0,-0.0091,2.0,-22.99,9865860702590.0,1979410344840207.0,848.05,852.23,841.81,843.18,1172736399.0,-0.014499999999999999,2.0,-12.43,9278434480185.0,401047065132996.0,326.99,327.93,325.83,326.52,103770971.0,-0.0078000000000000005,2.0,-2.57,5265714311621.0,1727312336281583.0,33726.640625,33811.839844,33396.050781,33414.238281,33414.238281,286900000.0,12097.040039,12212.549805,12022.459961,12025.330078,12025.330078,5782160000.0,4122.25,4148.299805,4088.860107,4090.75,4090.75,4246510000.0,17.82,18.83,17.190001,18.34,18.34,0.0,19686.150391,19721.960938,19538.720703,19699.160156,19699.160156,1460653600.0,29278.800781,29278.800781,29083.130859,29157.949219,29157.949219,63900000.0,7773.0,7819.700195,7773.0,7788.399902,7788.399902,967192800.0,7410.560059,7445.950195,7395.819824,7403.830078,7403.830078,61108100.0,101.860001,101.919998,101.07,101.339996,101.339996,0.0
2023-05-04,2494.82,2502.14,2486.09,2500.94,810178245.0,-0.0002,2.0,-0.46,10020006022499.0,1978572080421787.0,842.13,847.69,839.08,845.06,1185031376.0,0.0022,1.0,1.88,8820723883788.0,402231442046667.0,325.75,326.33,324.26,326.17,98920127.0,-0.0011,2.0,-0.35,5457241462310.0,1727018179036523.0,33347.78125,33354.859375,32937.5,33127.738281,33127.738281,305160000.0,11997.339844,12033.150391,11925.370117,11966.400391,11966.400391,4745780000.0,4082.550049,4082.610107,4048.280029,4061.219971,4061.219971,4920090000.0,19.17,21.33,18.67,20.09,20.09,0.0,19695.730469,19979.769531,19695.730469,19948.730469,19948.730469,3206294300.0,29278.800781,29278.800781,29083.130859,29157.949219,29157.949219,63900000.0,7788.399902,7788.399902,7691.299805,7702.600098,7702.600098,776321800.0,7381.399902,7393.02002,7316.140137,7340.77002,7340.77002,79974300.0,101.199997,101.639999,101.029999,101.400002,101.400002,0.0
2023-05-05,2494.82,2502.14,2486.09,2500.94,810178245.0,-0.0002,2.0,-0.46,10020006022499.0,1978572080421787.0,842.13,847.69,839.08,845.06,1185031376.0,0.0022,1.0,1.88,8820723883788.0,402231442046667.0,325.75,326.33,324.26,326.17,98920127.0,-0.0011,2.0,-0.35,5457241462310.0,1727018179036523.0,33248.550781,33748.429688,33248.550781,33674.378906,33674.378906,316350000.0,12073.030273,12264.830078,12065.719727,12235.410156,12235.410156,4574790000.0,4084.72998,4147.02002,4084.72998,4136.25,4136.25,4186270000.0,19.5,19.629999,16.690001,17.190001,17.190001,0.0,20061.0,20208.75,19968.410156,20049.310547,20049.310547,3321243000.0,29278.800781,29278.800781,29083.130859,29157.949219,29157.949219,63900000.0,7702.600098,7781.5,7702.600098,7778.399902,7778.399902,608277200.0,7388.009766,7437.600098,7354.600098,7432.930176,7432.930176,70692800.0,101.339996,101.779999,101.120003,101.209999,101.209999,0.0
2023-05-08,2518.53,2525.84,2511.13,2513.21,655536077.0,0.0049,1.0,12.27,9213044478015.0,1989045053273087.0,851.52,854.32,842.07,842.28,1267793826.0,-0.0033,2.0,-2.78,9012187564880.0,400978834907052.0,329.01,330.05,328.2,328.9,98841107.0,0.0084,1.0,2.73,5998697754667.0,1737229478650833.0,33715.148438,33747.488281,33509.230469,33618.691406,33618.691406,225680000.0,12231.679688,12264.990234,12178.259766,12256.919922,12256.919922,4216360000.0,4136.97998,4142.299805,4123.810059,4138.120117,4138.120117,3641640000.0,17.73,17.879999,16.83,16.98,16.98,0.0,20128.179688,20321.740234,20081.699219,20297.029297,20297.029297,4288098900.0,29095.460938,29144.119141,28931.810547,28949.880859,28949.880859,74100000.0,7702.600098,7781.5,7702.600098,7778.399902,7778.399902,608277200.0,7427.959961,7456.459961,7416.220215,7440.910156,7440.910156,46786900.0,101.279999,101.419998,101.040001,101.370003,101.370003,0.0
2023-05-09,2512.34,2514.81,2495.63,2510.06,751646926.0,-0.0013,2.0,-3.15,9351366513394.0,1986578323550486.0,841.41,843.4,827.78,835.85,1176449933.0,-0.0076,2.0,-6.43,9281836897549.0,397912770736515.0,328.68,328.92,326.81,328.22,90984451.0,-0.0021,2.0,-0.68,5559999168999.0,1735274353333628.0,33589.851563,33656.398438,33509.71875,33561.808594,33561.808594,232940000.0,12195.780273,12216.129883,12174.05957,12179.549805,12179.549805,4126780000.0,4124.25,4130.350098,4116.649902,4119.169922,4119.169922,3810140000.0,17.290001,17.860001,17.219999,17.709999,17.709999,0.0,20252.130859,20297.830078,19817.779297,19867.580078,19867.580078,4037919400.0,29020.630859,29262.359375,29020.630859,29242.820313,29242.820313,86400000.0,7778.399902,7792.399902,7735.100098,7764.100098,7764.100098,951320100.0,7415.009766,7419.899902,7358.450195,7397.169922,7397.169922,63457500.0,101.400002,101.839996,101.360001,101.610001,101.610001,0.0
2023-05-10,2505.96,2510.13,2488.42,2496.51,635635038.0,-0.0054,2.0,-13.55,8906696780352.0,1976264332781152.0,836.02,839.86,827.88,829.74,1319935509.0,-0.0073,2.0,-6.11,8033545016176.0,395234782269020.0,327.73,327.9,324.94,326.04,97556890.0,-0.0066,2.0,-2.18,5631541166336.0,1725030044946403.0,33707.199219,33772.089844,33239.449219,33531.328125,33531.328125,271180000.0,12286.660156,12337.69043,12180.860352,12306.44043,12306.44043,4948260000.0,4143.740234,4154.279785,4098.919922,4137.640137,4137.640137,4057160000.0,17.58,18.309999,16.360001,16.940001,16.940001,0.0,19860.5,19880.029297,19696.589844,19762.199219,19762.199219,2779518700.0,29189.410156,29195.160156,29070.109375,29122.179688,29122.179688,87300000.0,7764.100098,7779.0,7727.100098,7741.299805,7741.299805,712870600.0,7403.620117,7416.319824,7337.660156,7361.200195,7361.200195,75389600.0,101.620003,101.809998,101.220001,101.480003,101.480003,0.0
2023-05-11,2505.57,2513.82,2490.08,2491.0,648134386.0,-0.0022,2.0,-5.51,9002406636659.0,1971727644861109.0,836.6,840.66,821.94,824.54,1751057901.0,-0.0063,2.0,-5.2,9489239369523.0,392851021963899.0,327.18,328.43,325.28,325.28,99132850.0,-0.0023,2.0,-0.76,5725482132109.0,1719880429407573.0,33383.890625,33389.878906,33127.699219,33309.511719,33309.511719,298000000.0,12321.259766,12347.379883,12255.44043,12328.509766,12328.509766,4489490000.0,4132.240234,4132.799805,4109.290039,4130.620117,4130.620117,3752900000.0,16.799999,18.190001,16.629999,16.93,16.93,0.0,19842.980469,19854.490234,19567.619141,19743.789063,19743.789063,2213792400.0,29110.789063,29165.589844,29028.710938,29126.720703,29126.720703,82200000.0,7741.299805,7784.299805,7679.600098,7730.600098,7730.600098,883996400.0,7383.580078,7436.939941,7333.919922,7381.779785,7381.779785,0.0,101.410004,102.150002,101.300003,102.059998,102.059998,0.0
2023-05-12,2487.35,2487.35,2472.45,2475.42,798229990.0,-0.0063,2.0,-15.58,8589238141803.0,1959471273376324.0,824.11,828.14,820.24,822.43,1689715968.0,-0.0026,2.0,-2.11,8856679949064.0,391877219766128.0,324.83,325.24,322.97,323.61,99540028.0,-0.0051,2.0,-1.67,5121699314972.0,1709762513241088.0,33370.578125,33406.398438,33110.609375,33300.621094,33300.621094,227570000.0,12350.519531,12364.650391,12209.580078,12284.740234,12284.740234,4170000000.0,4138.540039,4143.740234,4099.120117,4124.080078,4124.080078,3533740000.0,16.83,17.92,16.379999,17.030001,17.030001,0.0,19850.839844,19853.369141,19596.490234,19627.240234,19627.240234,2284179000.0,29199.300781,29426.060547,29141.519531,29388.300781,29388.300781,106100000.0,7730.600098,7772.799805,7729.0,7754.600098,7754.600098,748114500.0,7420.410156,7463.700195,7395.600098,7414.850098,7414.850098,0.0,102.099998,102.709999,101.940002,102.68,102.68,0.0
2023-05-15,2469.8,2479.35,2455.99,2479.35,484564791.0,0.0016,1.0,3.93,6920284584591.0,1962067053701407.0,820.5,820.5,806.47,814.53,1279890362.0,-0.0096,2.0,-7.9,9782681530871.0,388206484427628.0,322.99,324.56,321.61,324.46,89271062.0,0.0026,1.0,0.85,4629262421491.0,1713447617271533.0,33321.210938,33400.300781,33161.929688,33348.601563,33348.601563,224020000.0,12301.169922,12376.400391,12263.349609,12365.209961,12365.209961,3979290000.0,4126.649902,4141.25,4110.27002,4136.279785,4136.279785,3562170000.0,17.440001,18.16,17.08,17.120001,17.120001,0.0,19525.060547,20063.349609,19498.039063,19971.130859,19971.130859,2580074400.0,29547.039063,29629.470703,29475.970703,29626.339844,29626.339844,88600000.0,7754.600098,7794.899902,7754.600098,7777.700195,7777.700195,735218600.0,7443.379883,7455.629883,7397.859863,7418.209961,7418.209961,48638700.0,102.709999,102.75,102.379997,102.43,102.43,0.0
2023-05-16,2494.4,2498.54,2474.9,2480.24,628743773.0,0.0004,1.0,0.89,8086955877418.0,1963631010474389.0,818.96,822.64,813.32,816.75,1373516422.0,0.0027,1.0,2.22,9642552831108.0,389297675536962.0,327.01,327.72,324.6,325.31,104620587.0,0.0026,1.0,0.85,5270019282769.0,1715153850486050.0,33275.371094,33290.851563,33006.191406,33012.140625,33012.140625,246680000.0,12327.049805,12403.80957,12324.519531,12343.049805,12343.049805,4067510000.0,4127.950195,4135.540039,4109.859863,4109.899902,4109.899902,3654200000.0,17.540001,18.299999,17.26,17.99,17.99,0.0,20183.279297,20183.279297,19891.490234,19978.25,19978.25,1720897700.0,29838.009766,29916.560547,29779.070313,29842.990234,29842.990234,107400000.0,7777.700195,7804.899902,7741.299805,7751.100098,7751.100098,1082316100.0,7394.850098,7427.569824,7377.810059,7406.009766,7406.009766,61261800.0,102.43,102.690002,102.199997,102.559998,102.559998,0.0
2023-05-17,2479.65,2498.37,2475.02,2494.66,564411579.0,0.0058,1.0,14.42,7218305741975.0,1975030171147455.0,815.58,834.2,814.65,834.19,1270384258.0,0.021400000000000002,1.0,17.44,8988008350479.0,397733210799111.0,325.61,327.54,324.82,326.61,92270295.0,0.004,1.0,1.3,4617095561012.0,1725048160966210.0,33092.480469,33472.378906,33050.410156,33420.769531,33420.769531,307130000.0,12388.580078,12514.070313,12335.019531,12500.570313,12500.570313,4501820000.0,4122.850098,4164.669922,4113.620117,4158.77002,4158.77002,4039080000.0,17.959999,18.26,16.68,16.870001,16.870001,0.0,19956.130859,19987.929688,19538.089844,19560.570313,19560.570313,2258030500.0,29912.439453,30115.320313,29912.439453,30093.589844,30093.589844,93100000.0,7751.100098,7758.200195,7713.0,7723.200195,7723.200195,701763700.0,7378.830078,7422.580078,7354.540039,7399.439941,7399.439941,57783800.0,102.610001,103.110001,102.540001,102.879997,102.879997,0.0
