Date,close,volume,MACD,MACD_signal,MACD_hist,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
2012-04-23,25580,8411450,259.6474915434919,401.27840497465223,-141.6309134,20.693632895321453,24.37618679965635,26.829890621272632,54.383736229571326,43.43434343434334,43.93939393939391,-63.78304154,1.4274385408406027,360,26880.973576881017,25897,24913.026423118983,556.4997075570359,6475884300,620686647.9163476,-22.58463832,57.12545602918588
2012-04-24,25660,13254600,236.25922543976412,368.27456906767463,-132.0153436,19.322119343130883,24.415130640319166,25.15493570723747,54.95824789666157,42.92929292929284,36.666666666666636,-46.76833696,0.6274509803921569,160,26878.47829970679,25905,24931.52170029321,552.6747221791841,6489138900,630627597.9163476,43.43330501734129,59.26983791893287
2012-04-25,26100,13841500,250.34238760419612,344.68813277497895,-94.34574517,18.856144961786107,29.861998708895115,23.085521926544082,58.01928147190934,42.51450676982582,46.93745970341712,46.09152116854959,-0.457665904,-120,26866.096685962693,25899,24931.903314037307,557.0409860702249,6502980400,631885916.0981658,-2.483443709,63.459358421341804
2012-04-26,26800,16506250,314.36375525320545,338.62325727062426,-24.25950202,19.14355457026299,33.53400808648399,21.04613673179898,62.308853135780446,50.7865893,68.75564152159895,130.95938146575213,2.9185867895545314,760,26980.016778388548,25937,24893.983221611452,564.1889367667136,6519486650,648392166.0981658,66.29641943218682,69.44316987109521
2012-04-27,27480,15916700,415.1854677388619,353.93569936427184,61.249768374590076,20.38201527467075,40.48964925073629,18.843666403955808,65.87444069415828,67.64737577,87.24902607132151,205.02283105022818,7.34375,1880,27258.190286793382,26031,24803.809713206618,578.9794899,6535403350,655355722.3481658,36.16993972888693,68.95293003127402
2012-04-30,27800,15796200,514.9724451251896,386.1430485164554,128.82939660873416,21.99940640959986,43.32934594774924,17.260337185256958,67.40200702,83.37405008891365,94.11748267382067,202.16304915342712,9.019607843137255,2300,27568.172985258832,26146,24723.827014741168,585.0305154319592,6551199550,652393934.8481658,3.2542725195854456,65.01433980782109
2012-05-02,28200,18429250,619.1933254691758,432.7531039069995,186.44022156217625,23.651775277378572,42.574216516692964,16.095200489921183,69.21519610571684,91.32580002728763,92.61089133672085,173.04683005407907,8.545034642032332,2220,27933.771898619492,26257,24580.228101380508,583.7789896603613,6569628800,655303816.4271132,46.30046400489011,70.20148563966727
2012-05-03,28020,10336050,679.4325527988585,482.08899368537135,197.34355911348717,25.14044457085982,41.287869980733035,15.860681765999557,67.43835691872025,92.75014493742106,91.52206080172179,124.41736775940433,4.943820224719101,1320,28160.532040536986,26323,24485.467959463014,566.5900401773432,6559292750,650135791.4271132,-37.45431331,69.09207954677642
2012-05-04,27200,20500650,653.4726020993367,516.3657153681644,137.10688673117227,24.575891484463895,36.18569842550239,25.54530902408478,60.04652184672319,89.50068900534397,84.36911487758942,63.84514435695522,3.0303030303030303,800,28239.902767859865,26363,24486.097232140135,590.2605382,6538792100,638839514.9,40.42166260826681,60.12053696381196
2012-05-07,26840,18923150,596.9686794,532.4863082,64.48237126353399,23.293850301506513,33.21086815900809,29.082491066950436,57.15158807,82.48475473051735,71.56308851224102,17.289146063475346,0.9022556390977443,240,28260.857894964523,26375,24489.142105035477,595.7475112600522,6519868950,642894475.6107867,46.298687241971145,58.50080495317382
2012-05-08,26820,12061150,544.3007209090538,534.8491907290492,9.451530180004625,22.10338348876037,32.15353005533526,28.15658856396299,56.99090865245491,71.41460234680564,58.311603650586676,15.081708997834061,0.6756756756756757,180,28276.536921700612,26384,24491.463078299388,578.9601356970495,6507807800,634544448.6877098,17.11446215990523,52.772052888570045
2012-05-09,26620,12676000,480.87937765625975,524.0552281144913,-43.17585046,20.52911073,30.239449927581774,30.20103100110288,55.35278083858699,60.17311313921474,50.644647254816725,-6.94980695,1.0630220197418374,280,28293.168594083392,26398,24502.831405916608,574.0121289,6495131800,629262782.0210432,47.21560885,46.148625124576306
2012-05-10,26540,13171700,419.3284178125432,503.10986605410176,-83.78144824,19.12082820759782,29.149360898058948,29.627306538707753,54.69087914301795,51.48969047274124,45.51282051282049,-22.45069512,1.2204424103737606,320,28308.29036844936,26414,24519.70963155064,559.3115224665871,6481960100,625499439.1639004,17.785875567279962,44.58590972535472
2012-05-11,26060,13687300,328.0354616066397,468.0949851646094,-140.0595236,18.395960813906317,27.33048404952353,32.71848907074067,50.85047681551241,44.51687672026646,37.39316239316236,-63.87257879,2.356637863315004,600,28295.42539682268,26444,24592.57460317732,555.3459463432578,6468272800,611812139.1639004,-45.86854813,38.075740041143895
2012-05-14,26280,15118750,270.32120290849343,428.5402287133862,-158.2190258,17.58035278299504,26.65901426531666,30.65830030276503,52.46100975116834,38.88888889,33.76068376068373,-63.72891216,3.6277602523659307,920,28275.967524900727,26490,24704.032475099273,551.5786490260949,6483391550,609840128.2943351,-57.36242817,38.64682560393868
2012-05-15,26220,15619050,217.2365706,386.2794971,-169.0429265,16.95148424399652,25.233117379566934,30.088225315826367,51.972103533001174,31.94188034188025,24.671794871794845,-83.34102446,4.130262112787927,1040,28230.260643384197,26542,24853.739356615803,543.9997165747901,6467772500,611402033.2943351,2.3592556548408976,41.18699371189996
2012-05-16,24600,38619450,43.939646979255485,317.8115270623359,-273.8718801,18.144048442846643,20.36499831193182,41.01916177475884,41.088962647958446,24.898155645523975,16.26198830409354,-188.1163708,-1.521216974,-380,28287.960056205244,26523,24758.039943794756,599.7997307460507,6429153050,574928108.2943351,164.8006253278343,28.871681221127925
2012-05-17,24460,33171550,-103.5031239,233.54859687297522,-337.0517208,19.721508162855812,18.427616045436064,43.23257743759281,40.320887948190276,16.488025550504236,8.530293475624516,-191.0094321,-5.413766435,-1400,28417.37369153632,26453,24488.62630846368,611.8097442087483,6395981500,576507705.9133828,92.12064172361868,31.244277931672173
2012-05-18,23320,30144550,-308.7816125,125.08255500525543,-433.8641675,21.71852943387874,16.14362043,45.56723796570508,34.75263194400188,9.551442520335913,3.8620457812898654,-194.7733259,-10.78806427,-2820,28704.234102256723,26312,23919.765897743277,639.2192569983109,6365836950,547870383.4133828,128.8975621609103,25.165315165540555
2012-05-21,24180,23762400,-397.4894698,20.568150052414758,-418.0576198,23.15723776153613,16.747959748373503,40.865002863780504,41.20072200145364,7.233536431498989,9.308270037582771,-128.6643026,-5.694227769,-1460,28792.47527890912,26239,23685.52472109088,657.2582941483954,6389599350,558837644.9518443,139.24849729664422,32.75190170966029
2012-05-22,24800,23846900,-413.0014438,-66.14576871,-346.8556751,23.1680044,23.058663879363873,37.07447926476503,45.30279042789291,9.767750402155398,16.132935387593744,-68.04771651,-3.049257232,-780,28815.614650517164,26200,23584.385349482836,670.3953794409757,6413446250,557134294.9518443,183.5052220485172,37.55831351186765
2012-05-23,24420,16194900,-450.7615209,-143.0689192,-307.6926018,23.745467592406747,21.005945930164415,40.10447291430238,43.351579866023144,16.484611142806965,24.01262800324456,-78.99668325,-4.832424006,-1240,28858.555825562125,26138,23417.444174437875,681.8756105,6397251350,559653501.6,22.183242044271424,39.69896029044778
2012-05-24,24500,15268250,-468.8269771,-208.2205307,-260.6064464,24.281683413887553,19.863372646002077,37.923076300237334,43.887159707245885,22.99979593904925,28.853824426309625,-70.58998365,-6.130268199,-1600,28870.85335558042,26058,23245.14664441958,674.7818299454807,6412519600,574921751.6,10.30777011162085,43.479145156489366
2012-05-25,24500,10189150,-477.638067,-262.104038,-215.534029,24.094460488382822,23.25876908804179,36.12069499152137,43.887159707245885,27.40379412966199,29.344929959431965,-44.23007735,-8.582089552,-2300,28812.599972121556,25943,23073.400027878444,664.0427384482067,6412519600,566504627.7054675,-38.27095797,47.91000551211668
2012-05-29,24760,10843800,-458.357433,-301.354717,-157.002716,24.255762371563428,21.712584093196313,37.251098804051715,45.73470353763162,30.94304763,34.630388498953685,-43.0839687,-9.898107715,-2720,28629.77239606739,25807,22984.22760393261,662.8406015257963,6423363400,577348427.7054675,-31.87155629,52.568160886022135
2012-05-30,24520,12719000,-457.1733757,-332.5184487,-124.654927,24.33757100007945,20.98625511527257,35.27798036503278,44.31689966969456,33.28608243054214,35.88292883324094,-37.36763805,-11.79856115,-3280,28362.802198690195,25643,22923.197801309805,654.6985714495065,6410644400,575822147.7054675,-19.48063458,59.16376855685875
2012-05-31,24220,22140900,-474.9673665,-361.0082323,-113.9591342,24.868136930306527,19.47539604159757,37.60832065809094,42.58004756773816,35.05535985859723,34.65276224359723,-70.85158151,-14.11347518,-3980,27961.19208643282,25444,22926.80791356718,655.9636428770311,6388503500,593745733.4197532,20.13999484515105,56.16181387102669
2012-06-01,24660,13612600,-448.3960787,-378.4858016,-69.91027713,24.537411803161564,22.95873212431883,34.609352552515496,45.85609982743013,35.29443980230747,35.34762833008444,-27.50086535,-11.99143469,-3360,27516.34283090781,25276,23035.65716909219,661.1654607331795,6402116100,604492522.8934374,31.700214298498942,60.06861979695969
2012-06-04,23920,18092000,-481.4995304,-399.0885473,-82.41098306,24.38268017827541,21.011860324100315,33.12230624326949,41.64930624843586,33.37461578793498,30.12345679012343,-94.73073352,-12.05882353,-3280,27242.479758176552,25112,22981.520241823448,669.1071876965206,6384024100,597534061.3549758,-11.74913966,53.91745646288276
2012-06-05,24060,12872450,-490.7800178,-417.4268414,-73.35317641,24.09747344652552,21.14909780925147,31.98252118541364,42.69621802,31.83741246119405,30.041152263374457,-73.44262295,-10.35767511,-2780,26994.337181174884,24973,22951.662818825116,651.6518283116944,6396896550,600752173.8549758,-31.97512042,50.971373289629504
2012-06-07,25300,20970600,-393.5407414,-412.6496214,19.108880000741124,22.607148392422598,29.835175950518686,27.966492690358276,50.90812019879871,36.51577503429346,49.38271604938269,166.58914728682143,-5.667412379,-1520,26741.398004770126,24897,23052.601995229874,681.0692368961098,6417867150,621722773.8549758,73.86899259191702,64.05807362
2012-06-08,24940,9976050,-341.5892771,-398.4375526,56.84827546457757,21.47460847167456,30.050014121262983,26.24893985490063,48.77217637042177,48.99613418131927,67.56453423120087,140.19746121297516,-6.311044328,-1680,26480.394374465748,24813,23145.605625534252,677.0157750513043,6407891100,613076863.8549758,-21.29970022,56.27253864876748
2012-06-11,25360,9924550,-263.4895341,-371.4479489,107.95841478568923,20.42296425955138,28.30288778330727,24.722810317029218,51.28239682654014,68.57243459,88.77005347593581,168.15642458100552,-4.446119066,-1180,26247.189874061576,24754,23260.810125938424,671.1649862987391,6417815650,607563225,-24.65247462,60.22761997426478
2012-06-12,25100,8816450,-220.0382877,-341.1660166,121.12772890242468,19.10226929210183,26.918417485736047,27.97972748229041,49.69558928516273,79.02417088967202,80.73792496187957,87.16475096,-3.6838066,-960,26085.57094779501,24706,23326.42905220499,660.6067369838022,6408999200,610502041.6327536,-35.58663871,58.73753720935496
2012-06-13,25420,9580550,-157.9606641,-304.5249461,146.56428202818427,18.001537364344273,28.868674880365006,26.81289876253171,51.634443500019394,85.70810872724401,87.61634774391682,116.66666666666667,-3.272450533,-860,25888.676955808514,24663,23437.323044191486,646.5764001346121,6418579750,616889075,-36.63133526,57.133820716972075
2012-06-14,25220,22079250,-123.4786437,-268.3156857,144.83704193128625,16.979429145712253,27.88016434828139,25.894781359073004,50.35753446497781,84.36440950969646,84.73895582329315,84.60895023002941,-3.813882532,-1000,25647.158595187422,24613,23578.841404812578,629.2475801278814,6396500500,609529325,41.36103028033075,61.67290776676452
2012-06-15,24340,30480600,-165.255082,-247.7035649,82.44848296047226,16.695938723098443,24.992448004554348,32.46843214893192,45.182430064806184,80.61107173793204,69.47791164658632,-18.68802441,-1.056910569,-260,25640.999519692505,24600,23559.000480307495,644.7852011214874,6366019900,583024455.4008696,-21.07448449,52.239905130988326
2012-06-18,24860,17625300,-154.6211793,-229.0870878,74.46590845242804,16.43269761638562,22.82560103881922,29.653416842257304,48.47596011840353,70.81659973,58.23293173,23.87947269303214,1.6353229762878168,400,25664.834915189967,24620,23575.165084810033,652.5459410654131,6383645200,579192868.4443479,-46.86621518,46.41136981445455
2012-06-19,24880,14858450,-142.9322679,-211.8561238,68.92385595576471,16.503103189439674,21.567038892994574,30.665014084682138,48.600985931211035,59.70548862115118,51.40562248995982,-0.6245121,6.689536878216123,1560,25559.895585323433,24698,23836.104414676567,644.9186440121424,6398503650,590485290.4443479,-50.7093322,52.63394801809205
2012-06-20,25040,13287150,-119.3818983,-193.3612787,73.97938044963917,15.933920129181457,24.614619826944498,29.208145444253365,49.630248011829345,58.36680053547514,65.46184739,46.371504660452665,3.5566583953680726,860,25580.75948937778,24741,23901.24051062222,633.6727118115352,6411790800,586499145.4443479,-44.08329967,49.81054764550587
2012-06-21,24540,12777650,-139.4563164,-182.5802862,43.12396985197756,15.922793633455237,23.148279810790925,31.821492493884048,46.56306850667942,58.634538152610354,59.03614457831322,-36.45833333,-1.048387097,-260,25571.744037015982,24728,23884.255962984018,627.9890762209585,6399013150,575318701.6943479,-46.41798305,45.67789634527956
2012-06-22,23640,31347150,-225.3897629,-191.1421816,-34.24758132,16.94204615286623,20.742718546219706,38.68547385989411,41.682248558306604,54.450785598534395,38.85436482773195,-161.3363363,-3.194103194,-780,25650.03902106003,24689,23727.96097893997,643.5896224099106,6367666000,549671033.5125297,93.56186206768798,36.50726292600063
2012-06-25,22640,41436150,-369.9200727,-226.8977598,-143.0223129,18.748255239067205,18.379460992649058,45.24918492731625,37.130148815133815,37.85183939,15.665008764021328,-232.3441088,-7.591836735,-1860,25908.07316869145,24596,23283.92683130855,665.4101413,6326229850,514864667.51252973,171.38768359176723,33.03467999828546
2012-06-26,22780,25310550,-467.7723658,-275.072681,-192.6996848,20.42544939053954,17.58054936630313,43.28231005892004,38.12595218013905,19.540829507311887,4.103114930182571,-194.5619335,-7.020408163,-1720,26042.86659563056,24510,22977.13340436944,652.1396342249442,6351540400,514864667.51252973,148.40688379305436,36.31227210425727
